Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMIDName,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Chris Paddack","MIN",6.442105263157894,2.2736842105263158,2.83333333,1.231578947368421,0.17,0.06,0.11,0.24664879356568364,1.2210526315789474,0.2705479452054795,0.6547619,114.75010650975474,104.60063640578376,112.21553571927858,4.6421052631578945,4.2892097473144535,0.35289551584344103,4.591596268823272,4.530860854322434,"Chris Paddack",20099,663978
"Andrew Heaney","PIT",6.870967741935484,3,2.29032258,1.3548387096774193,0.18441558,0.08051948,0.1038961,0.23076923076923078,1.2043010752688172,0.2518796992481203,0.75471698,98.97687636870917,113.59814044489299,108.1791950004932,4.161290322580645,4.61609146774456,-0.45480114516391534,4.388536695655315,4.5195132997956495,"Andrew Heaney",15423,571760
"Brady Singer","CIN",8.120300984785638,3.8571429677731786,2.10526316,1.0150376230982048,0.20997375,0.09973753,0.11023622,0.23893805309734514,1.3421053016520708,0.285140562248996,0.70642202,101.06357650773859,97.62841199549216,111.35747458424453,4.364661779322281,4.171916545285871,0.1927452340364102,4.5197068507013975,4.484612222665048,"Brady Singer",25377,663903
"Nick Martinez","CIN",6.347682279566134,1.877483491139279,3.38095238,1.2516556607595193,0.17401961,0.05147059,0.12254902,0.25326370757180156,1.1721854600763753,0.2785234899328859,0.72265625,97.2968450007549,98.99992167449483,108.51698553132536,4.201986861121243,4.23159388213465,-0.02960702101340651,4.402477582583223,4.387510728705811,"Nick Martinez",12730,607259
"Luis Castillo","SEA",7.380622642527052,2.989619298238806,2.46875,1.1211072368395523,0.19410319,0.07862408,0.11547912,0.24664879356568364,1.2871971978528192,0.28368794326241137,0.78754579,94.15455233536872,104.70385013381123,106.49222951283065,3.550172916658582,4.127272003647372,-0.57709908698879,4.361295630021905,4.372944622025287,"Luis Castillo",15689,622491
"Clay Holmes","NYM",7.328571827946899,3.7607144906569614,1.94871795,1.0607143435186301,0.19487179,0.1,0.09487179,0.2219020172910663,1.2428572105874858,0.25384615384615383,0.83173996,76.03784645337875,108.8836659838135,101.75408882967388,2.9892858771888666,4.374924103094611,-1.3856382259057445,4.123367395596708,4.365587431378996,"Clay Holmes",13649,605280
"Michael Wacha","KCR",6.958762886597938,2.4123711340206184,2.88461538,1.0206185567010309,0.18337408,0.06356968,0.1198044,0.25196850393700787,1.2577319587628866,0.288135593220339,0.78268877,86.64170360520433,95.14204814389034,106.35924955520566,3.618556701030928,3.883024180304144,-0.264467479273216,4.355944637416565,4.364251095216369,"Michael Wacha",14078,608379
"Michael Lorenzen","KCR",7.575539776247417,2.719424535063175,2.78571429,1.651079182002642,0.195,0.07,0.125,0.26756756756756755,1.3705036347342192,0.29818181818181816,0.72243346,118.59892625839508,117.10632606062912,107.43562565033994,4.953237546007926,4.761871663722358,0.1913658822855675,4.399257032972242,4.299516388318484,"Michael Lorenzen",14843,547179
"Taj Bradley","TBR",7.728260869565218,3.5217391304347827,2.19444444,1.173913043478261,0.2025641,0.09230769,0.11025641,0.24,1.3043478260869565,0.277992277992278,0.625,120.68829578193258,106.69998358322536,101.28443723238198,4.793478260869565,4.371818442966627,0.42165981790293827,4.151738802959089,4.290000785556838,"Taj Bradley",22543,671737
"Jameson Taillon","CHC",6.986014358734684,1.8881119888472118,3.7,2.076923187731933,0.19072165,0.05154639,0.13917526,0.23369565217391305,1.1118881712100248,0.23529411764705882,0.7712766,110.17291590478524,129.18317844009027,104.58470942062957,4.437063173790948,5.166132935046386,-0.7290697612554382,4.240189384351408,4.2604565418133005,"Jameson Taillon",11674,592791
"Zac Gallen","ARI",8.48076923076923,3.6346153846153846,2.33333333,1.7307692307692308,0.21875,0.09375,0.125,0.24752475247524752,1.3653846153846154,0.27972027972027974,0.6637931,131.03280783769918,126.66452246515867,104.07064221415658,5.451923076923077,4.973825131929837,0.4780979449932392,4.218973417221926,4.253531950084338,"Zac Gallen",19291,668678
"José Berríos","TOR",7.786834228268529,3.1316615918036477,2.48648649,1.1003135322553357,0.21052632,0.08466819,0.12585812,0.2398989898989899,1.2413793697239686,0.281786941580756,0.78098472,90.18436932789368,98.57638130625182,101.6609206108435,3.639498606690726,4.1048837770886095,-0.46538517039788374,4.166888151854683,4.24699388754413,"Jose Berrios",14168,621244
"Dustin May","LAD",8.431227004926235,3.6133830021112434,2.33333333,1.3048327507623936,0.21761658,0.09326425,0.12435233,0.239067055393586,1.3159851674355763,0.2804878048780488,0.71161049,110.59826963059676,109.00799295619296,103.23999823226313,4.516728752639055,4.539023914828224,-0.022295162189169382,4.184692071914837,4.2052458843935945,"Dustin May",19716,669160
"Dean Kremer","BAL",7.237113971286575,2.3195878113097996,3.12,1.1134021494287039,0.19117647,0.06127451,0.12990196,0.2617801047120419,1.2886598951721109,0.3013698630136986,0.71428571,107.23155956800929,95.36194518968793,102.15071715652891,4.268041572810032,3.8933335219018503,0.37470805090818127,4.186597119588572,4.199838966098239,"Dean Kremer",19350,665152
"Zack Littell","TBR",6.180723033599923,1.219879546105248,5.06666667,1.951807273768397,0.17312073,0.03416856,0.13895216,0.2458233890214797,1.0662650847438464,0.2476489028213166,0.89485459,88.04577866087037,124.21996187755352,101.27203104660516,3.4969880321683777,5.0771616002267095,-1.5801735680583318,4.151239589321653,4.149230214215568,"Zack Littell",15823,641793
"Yusei Kikuchi","LAA",9.32247603338663,4.045602806941368,2.30434783,0.9674267581816314,0.24367816,0.10574713,0.13793103,0.2422680412371134,1.3680782438932162,0.3062730627306273,0.81210191,69.26504672846447,91.22118498982078,97.77090804772726,2.814332387437473,3.7927928441738215,-0.9784604567363484,4.010357582649472,4.114665756218409,"Yusei Kikuchi",20633,579328
"Seth Lugo","KCR",7.863158526222512,2.8421054914057273,2.76666667,1.2315790462758152,0.21899736,0.07915567,0.13984169,0.2138728323699422,1.0947369300229468,0.244,0.86711712,63.51386933604785,102.13659450626291,98.26836917039586,2.6526317919786786,4.162894044067728,-1.5102622520890492,4.030374965993447,4.081904875119178,"Seth Lugo",12447,607625
"Mitch Keller","PIT",7.109718208419093,2.2006270645106714,3.23076923,0.5924765173682577,0.18876404,0.05842697,0.13033708,0.24396135265700483,1.194357423901091,0.29102167182662536,0.69558101,86.565986920884,80.27520440267831,97.26474816471398,3.639498606690726,3.239679973947662,0.39981863274306395,3.938088695104782,4.074281881362027,"Mitch Keller",17594,656605
"Tanner Bibee","CLE",7.935811015356193,2.736486557019377,2.9,1.3682432785096885,0.20963855,0.07228916,0.1373494,0.24338624338624337,1.2364865183569036,0.27898550724637683,0.74074074,105.57582211278482,109.24673494815778,101.00825834526913,4.195946054096378,4.427047619635038,-0.23110156553866013,4.140625615610512,4.06658473242574,"Tanner Bibee",30134,676440
"Luis L. Ortiz","CLE",9.744361181742766,4.2631580170124606,2.28571429,1.2180451477178458,0.2513089,0.10994764,0.14136126,0.2359882005899705,1.3759398890886776,0.2943722943722944,0.74387947,109.82094375268053,101.99110118089703,90.72083084048283,4.364661779322281,4.1380819578492645,0.2265798214730168,3.7266688849177054,4.006089810474579,"Luis L. Ortiz",27646,682847
"Brandon Pfaadt","ARI",7.883212117840404,2.2664234838791164,3.47826087,1.576642423568081,0.19900498,0.05721393,0.14179105,0.27837837837837837,1.3795621206220707,0.3175182481751825,0.68383659,130.25855102033063,118.93981309256063,97.68911178751239,5.419708331015278,4.665852170882534,0.7538561601327443,3.9556025231779817,3.984737541165344,"Brandon Pfaadt",27782,694297
"Kevin Gausman","TOR",8.454545454545455,2.6363636363636362,3.20689655,1.0909090909090908,0.2319202,0.0723192,0.159601,0.21951219512195122,1.1111111111111112,0.26136363636363635,0.68607069,103.62268986114758,90.03676484795507,98.21706912674647,4.181818181818182,3.75587641398112,0.42594176783706184,4.028310698872865,3.9379996599713043,"Kevin Gausman",14107,592332
"David Peterson","NYM",7.676470588235294,3.264705882352941,2.35135135,0.6176470588235294,0.20232558,0.08604651,0.11627907,0.23969072164948454,1.2745098039215685,0.2925170068027211,0.75878594,80.79922522467018,87.74443327441733,90.1809761733408,3.176470588235294,3.5107783747654335,-0.3343077865301396,3.6457357267976978,3.905292031763373,"David Peterson",20302,656849
"Matthew Liberatore","STL",7.407942646340196,1.6570398024708333,4.47058824,0.6823105068997549,0.19947507,0.04461942,0.15485564,0.24861878453038674,1.1588448291789488,0.2974910394265233,0.69556452,91.54650142934746,77.04821492340389,92.42447101291054,3.703971323170098,3.045888445289072,0.6580828778810259,3.7383265635056846,3.8839873996510046,"Matthew Liberatore",22294,669461
"Chad Patrick","MIL",9.334572755454046,2.910780751700724,3.20689655,0.9033457505278109,0.24409449,0.07611549,0.167979,0.2557471264367816,1.3159851674355763,0.3252032520325203,0.7952468,86.6764222746887,85.09966381610313,98.2439239203613,3.513011252052598,3.4237822475099384,0.08922900454265958,3.978500066194428,3.8744061173487583,"Chad Patrick",30113,694477
"Matthew Boyd","CHC",7.935811015356193,2.0067568084808762,3.95454545,0.9121621856731257,0.22081218,0.05583756,0.16497462,0.23160762942779292,1.0844594874113826,0.2777777777777778,0.79591837,65.68244244643094,87.24311030718383,98.79099077431933,2.645270338452064,3.464209756980072,-0.8189394185280077,4.001077955320706,3.8650241840694024,"Matthew Boyd",15440,571510
"Andre Pallante","STL",6.0106010307932625,2.9575973326125578,2.03225806,1.1448763868177643,0.15829146,0.07788945,0.08040201,0.2459016393442623,1.28268558152731,0.26804123711340205,0.73193916,101.39579479742129,111.08104336898498,90.21516747515098,4.102473719430322,4.424898865268512,-0.3224251458381895,3.6471468293270655,3.8624158257941206,"Andre Pallante",26108,669467
"Shane Baz","TBR",8.938566785651373,3.317406229726283,2.69444444,1.474402768767237,0.23832924,0.08845209,0.14987715,0.23497267759562843,1.2491467902055757,0.2766798418972332,0.76481836,109.04566508664048,109.68368001607705,92.48186186581881,4.331058133253759,4.491940159266616,-0.16088202601285762,3.7975311724582514,3.841809057123489,"Shane Baz",22264,669358
"Ryan Pepiot","TBR",8.882736597849524,2.902280274544894,3.06060606,1.4071661937187365,0.24455206,0.07990315,0.16464891,0.22546419098143236,1.1530945198528535,0.2653846153846154,0.831643,84.14404766827005,102.51208503920421,92.54374136980071,3.3420197100819995,4.203216317341786,-0.8611966072597865,3.8000211474450323,3.8016093909446784,"Ryan Pepiot",26221,686752
"Nick Lodolo","CIN",8.080986132581096,1.9014085017837874,4.25,1.2359155261594619,0.21356784,0.05025126,0.16331658,0.24250681198910082,1.151408481635738,0.2825278810408922,0.7956778,81.45002605478115,95.08025516368065,97.77698546062923,3.5176057283000066,4.061040759337278,-0.5434350310372711,3.959229140353556,3.7968547129426495,"Nick Lodolo",26378,666157
"Freddy Peralta","MIL",9.454545454545455,3.1818181818181817,2.97142857,1.0909090909090908,0.25490196,0.08578431,0.16911765,0.1994535519125683,1.0909090909090908,0.244,0.83503055,71.77591359108078,95.13936878382022,99.24196783207141,2.909090909090909,3.8366844947892007,-0.9275935856982915,4.01969014126243,3.786644075433998,"Freddy Peralta",18679,642547
"José Soriano","LAA",7.875,4.0673076923076925,1.93617021,0.34615384615384615,0.20541761,0.10609481,0.0993228,0.2563451776649746,1.4230769230769231,0.32441471571906355,0.72022161,91.58331694869068,77.96447294419632,83.08764847037241,3.7211538461538463,3.2526712857759916,0.46848256037785463,3.419516565521749,3.7631863963776024,"Jose Soriano",22100,667755
"Grant Holmes","ATL",10.593750841915675,4.2187503352761535,2.51111111,1.3125001043081366,0.28179551,0.11221945,0.16957606,0.21022727272727273,1.2395834318465735,0.26666666666666666,0.82205029,83.94007620300174,105.2228095268107,90.64806659363254,3.468750275671504,4.162126499248883,-0.693376223577379,3.665012924173106,3.7496248084326247,"Grant Holmes",16944,656550
"Chris Bassitt","TOR",9.18,2.52,3.64285714,1.08,0.23181818,0.06363636,0.16818182,0.2747524752475248,1.39,0.3413793103448276,0.74500768,107.04674396090724,88.40554492520776,87.69177126402266,4.32,3.6892097473144534,0.6307902526855469,3.6047822812199595,3.6423399363412474,"Chris Bassitt",12304,605135
"Robbie Ray","SFG",9.81055877376204,3.2701862579206797,3,1.006211156283286,0.27146172,0.09048724,0.18097448,0.1989795918367347,1.09006208597356,0.2509505703422053,0.81836327,67.02305699820548,88.90942502593987,91.25590138239552,2.683229750088763,3.4525637759723065,-0.7693340258835435,3.6900987548508275,3.635910302374602,"Robbie Ray",11486,592662
"Merrill Kelly","ARI",8.913461538461538,2.5096153846153846,3.55172414,1.0384615384615385,0.24465558,0.06888361,0.17577197,0.21483375959079284,1.0865384615384615,0.2608695652173913,0.68930041,85.27531938643916,89.04088167703993,86.4550136956447,3.548076923076923,3.473825131929838,0.07425179114708502,3.4919622581595413,3.620581022955727,"Merrill Kelly",11156,518876
"Kris Bubic","KCR",9.349514563106796,2.796116504854369,3.34375,0.5242718446601942,0.25598086,0.07655502,0.17942584,0.2245430809399478,1.145631067961165,0.2962962962962963,0.79928952,56.48857897486435,67.78102226524018,83.11393154245104,2.3592233009708736,2.7882388735280457,-0.42901557255717204,3.420574172448765,3.5588431080565206,"Kris Bubic",21455,663460
"Jack Flaherty","DET",10.981343908813471,3.727612152533013,2.94594595,1.6119403902845462,0.29144385,0.09893048,0.19251337,0.2215568862275449,1.242537384177671,0.27751196172248804,0.70960699,121.62410467810479,106.74842198847062,89.89673368296633,4.835821170853639,4.320553101004037,0.5152680698496015,3.6935079644699025,3.546933150545567,"Jack Flaherty",17479,656427
"Jesús Luzardo","PHI",10.633562199504393,3.2363015389795975,3.28571429,0.6472603077959196,0.27186761,0.08274232,0.1891253,0.27906976744186046,1.4691781589653412,0.38113207547169814,0.68554396,106.0718846142761,67.5992423089198,81.22182422925759,4.438356396314877,2.7707165799863023,1.6676398163285744,3.275984319276861,3.4850424393737254,"Jesus Luzardo",19959,666200
"Bryan Woo","SEA",8.720497307652884,1.5931677773596618,5.47368421,1.1739130991071192,0.24586288,0.04491726,0.20094563,0.20947630922693267,0.9596273746669307,0.24734982332155478,0.82175926,73.38607648573439,87.50640192446605,85.04856948204383,2.767080876466781,3.4618805724278245,-0.6947996959610436,3.498422244396343,3.4159430775523023,"Bryan Woo",30279,693433
"Framber Valdez","HOU",8.917431192660551,3.220183486238532,2.76923077,0.4954128440366973,0.24601367,0.08883827,0.1571754,0.21212121212121213,1.128440366972477,0.2765957446808511,0.7925801,68.14584135873153,73.270562010429,75.90171404593742,2.7247706422018347,3.0066409399750036,-0.28187029777316885,3.1303610968753834,3.411706041034762,"Framber Valdez",17295,664285
"Dylan Cease","SDP",11.188356749043752,3.3287672972361575,3.36111111,1.1095890990787192,0.28878282,0.08591885,0.20286396,0.24473684210526317,1.3253425350106924,0.32793522267206476,0.68576389,116.90676385593395,85.11345280416354,83.78097022394853,4.623287912827997,3.4077029146426043,1.2155849981853923,3.381602333068134,3.3863845250799387,"Dylan Cease",18525,656302
"Carlos Rodón","NYY",10.378125247433788,3.1218750744313017,3.32432432,1.0968750261515385,0.28941176,0.08705882,0.20235294,0.18229166666666666,1.0031250239163643,0.22983870967741934,0.78663793,73.8663181641448,83.79723122479092,85.41340522511246,2.9531250704079883,3.520459757596255,-0.5673346871882665,3.5131029030323635,3.3862255342973797,"Carlos Rodon",16137,607074
"Nick Pivetta","SDP",9.927835051546392,2.2268041237113403,4.45833333,1.1134020618556701,0.27792208,0.06233766,0.21558442,0.21388888888888888,1.041237113402062,0.2697095435684647,0.7629108,82.11594942767678,81.61404631833503,85.83705306939021,3.247422680412371,3.264467479273216,-0.017044798860844868,3.46645852602327,3.332493830903617,"Nick Pivetta",15454,601713
"Jacob deGrom","TEX",8.881579393164955,1.8651316725646407,4.76190476,0.8881579393164956,0.25906736,0.05440415,0.20466321,0.19008264462809918,0.8881579393164956,0.233201581027668,0.87179487,53.19567750440788,73.67057369485286,79.663373335274,2.131579054359589,3.0793413257664928,-0.9477622714069036,3.28172684702716,3.3262884377934774,"Jacob deGrom",10954,594798
"Max Fried","NYY",8.368421052631579,1.8157894736842106,4.60869565,0.7105263157894737,0.23660714,0.05133929,0.18526786,0.20047732696897375,0.9385964912280702,0.24671052631578946,0.79681275,53.317040411212915,71.59797861380365,78.5097456128511,2.1315789473684212,3.019034308717962,-0.8874553613495406,3.2353059162173357,3.3223527322041395,"Max Fried",13743,608331
"Paul Skenes","PIT",9.324324324324325,2.4324324324324325,3.83333333,0.40540540540540543,0.26806527,0.06993007,0.1981352,0.18181818181818182,0.918918918918919,0.2427536231884058,0.78571429,48.21312330971063,62.23717762291814,78.37790572070352,2.027027027027027,2.494615152719859,-0.4675881256928318,3.1586135147659635,3.3135487512343027,"Paul Skenes",33677,694973
"Yoshinobu Yamamoto","LAD",10.148276129052421,2.9793104232080507,3.40625,0.8379310565272642,0.28608924,0.0839895,0.20209974,0.19020172910662825,1.013793130119406,0.24890829694323144,0.80091533,61.553657523161235,75.0081540203024,75.35971861160263,2.5137931695817928,3.0995545751728146,-0.5857614055910219,3.0340505049279267,3.225046999099629,"Yoshinobu Yamamoto",33825,808967
"Spencer Schwellenbach","ATL",8.783132731957785,1.4638554553262977,6,1.0572289399578816,0.24884793,0.04147465,0.20737327,0.21497584541062803,0.9668674920982336,0.2593856655290102,0.71585903,74.78346972233261,81.50188079680846,72.2631340725323,3.0903615167999616,3.2066796295319957,-0.11631811273203407,2.90625197009175,3.160639859186095,"Spencer Schwellenbach",31846,680885
"MacKenzie Gore","WSN",11.300320039709904,2.9329074912224176,3.85294118,0.9488818353954881,0.30536131,0.07925408,0.22610723,0.23469387755102042,1.2076677905033484,0.324,0.80985915,75.72649606374557,74.21888554403577,79.3235462147897,3.105431461294325,3.0125324272824945,0.0928990340118303,3.197640858635043,3.1458066903590742,"MacKenzie Gore",22201,669022
"Sonny Gray","STL",9.63,1.62,5.94444444,0.9,0.2675,0.045,0.2225,0.23746701846965698,1.08,0.3053435114503817,0.72164948,86.75235091777007,72.93472350120884,74.07438261760531,3.51,2.8792097473144533,0.6307902526855464,2.981003654524684,3.1287559480724334,"Sonny Gray",12768,543243
"Joe Ryan","MIN",9.884745507069074,1.8305084272350136,5.4,1.0067796349792575,0.28198433,0.05221932,0.22976501,0.18696883852691218,0.8745762485678399,0.23504273504273504,0.80645161,67.87363440224841,79.09965934552659,86.66671679272063,2.7457626408525204,3.2620910987755374,-0.516328457923017,3.563535021151802,3.106087827081166,"Joe Ryan",21390,657746
"Cristopher Sánchez","PHI",9.655629383002006,2.5033113215190386,3.85714286,0.6258278303797596,0.26213592,0.06796117,0.19417476,0.2275132275132275,1.1324503597348032,0.30038022813688214,0.8076225,64.09972986611653,69.73672607202774,72.34255550240718,2.682119273056113,2.860732920350414,-0.17861364729430118,2.909529756389699,3.0861733140940455,"Cristopher Sanchez",20778,650911
"Chris Sale","ATL",11.485075280777393,2.6194031342123876,4.38461538,0.705223920749489,0.30810811,0.07027027,0.23783784,0.2314540059347181,1.1641791707610611,0.3287037037037037,0.83003953,60.94882362252013,68.0246886161733,77.32711567435794,2.5186568598196035,2.6638365887671425,-0.14517972894753894,3.1152465642922906,2.9966801739679854,"Chris Sale",10603,519242
"Garrett Crochet","BOS",11.236994715210786,2.497109936713508,4.5,0.7803468552229713,0.31509847,0.07002188,0.24507659,0.20705882352941177,1.0404624736306283,0.2878228782287823,0.82075472,55.38599296554667,60.982440344934,65.30273950608192,2.341040565668914,2.551637469271962,-0.21059690360304817,2.703867996712729,2.8710755934153958,"Garrett Crochet",27463,676979
"Hunter Brown","HOU",10.903846153846153,2.5096153846153846,4.34482759,0.7788461538461539,0.32061069,0.07379135,0.24681934,0.18005540166204986,0.9038461538461539,0.24778761061946902,0.88862559,45.450416920202926,65.95896725502979,64.39925876083647,1.8173076923076923,2.7142097473144533,-0.896902055006761,2.6675127528607847,2.8246969047046018,"Hunter Brown",25880,686613
"Logan Webb","SFG",10.05571870005585,1.9002932976483498,5.29166667,0.554252211814102,0.27548807,0.05206074,0.22342733,0.24311926605504589,1.1436950402513217,0.32781456953642385,0.77557756,65.26640730127468,60.247431266446306,60.557233371792535,2.612903284266481,2.3150161816058668,0.29788710266061447,2.4231400318846816,2.8221769503966714,"Logan Webb",17995,657277
"Zack Wheeler","PHI",11.439252336448599,2.102803738317757,5.44,0.8411214953271028,0.32929782,0.06053269,0.26876513,0.18701298701298702,0.9065420560747663,0.2594142259414226,0.8255814,54.27509700147216,62.29062742022925,65.53309315523276,2.2710280373831777,2.5471536725480983,-0.2761256351649206,2.6284977677548045,2.6767690079773443,"Zack Wheeler",10310,554430
"Tarik Skubal","DET",11.394495412844037,1.1559633027522935,9.85714286,0.6605504587155964,0.33414044,0.03389831,0.30024213,0.19444444444444445,0.8348623853211009,0.276,0.82125604,53.99316470089727,47.86046796694555,56.54963697342609,2.146788990825688,1.9791180041951872,0.16767098663050084,2.3516511080735323,2.3629480266235943,"Tarik Skubal",22267,669373
